X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
-118.29182005593,34.0266599671042,71810,LA County Department of Mental Health,726500,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,LOS ANGELES CHILD GUIDANCE CLINIC - FAMILIES IN TOUCH,3031 SOUTH VERMONT AVE.,,LOS ANGELES,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(323) 373-2400,,,,1000184,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90007,http://egis3.lacounty.gov/health_lms/?p=1000184,publish,34.02666,-118.29182,2018/04/27 15:32:16+00,,,6473247.60161264,1832210.82141922
-118.302800056606,34.0615599666334,71811,LA County Department of Mental Health,726800,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,AVIVA FAMILY AND CHILDREN'S SERVICES,3580 WILSHIRE BLVD. # 800,,LOS ANGELES,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(213) 637-5000,,,,1000185,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90010,http://egis3.lacounty.gov/health_lms/?p=1000185,publish,34.06156,-118.3028,2019/05/31 07:28:04+00,,,6469958.88312447,1844921.39803214
-118.120650056717,33.8948399674897,71812,LA County Department of Mental Health,726900,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,OLIVE CREST TREATMENT CENTERS-WRAPAROUND,15235 COMUTA AVE.,,BELLFLOWER,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(714) 543-5437,,,,1000186,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90706,http://egis3.lacounty.gov/health_lms/?p=1000186,publish,33.89484,-118.12065,2020/05/26 17:17:12+00,,,6525055.23421764,1784132.30077857
-118.39173005564,33.9593299666986,71813,LA County Department of Mental Health,727200,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,PACIFIC ASIAN COUNSELING SERVICES,8616 LA TIJERA BLVD. STE. 200,,LOS ANGELES,CA,Operation Hours: MON - FRI 9:00 a.m. - 6:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(310) 337-1550,,,,1000188,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90045,http://egis3.lacounty.gov/health_lms/?p=1000188,publish,33.95933,-118.39173,2018/04/25 13:46:58+00,,,6442879.08164114,1807811.15926065
-118.298795655562,33.8304257675984,71814,LA County Department of Mental Health,727500,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,CHILDREN'S INSTITUTE INC.,529 N. AVALON BLVD,,WILMINGTON,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(424) 201-3200 ext. 3200,,,,1000189,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90744,http://egis3.lacounty.gov/health_lms/?p=1000189,publish,33.8304258,-118.2987956,2020/06/16 15:37:23+00,,,6470921.68992589,1760803.28050756
-118.332320056429,34.0031199665061,71815,LA County Department of Mental Health,727600,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,LOS ANGELES CHILD GUIDANCE CLINIC,4401 CRENSHAW BLVD. STE. 300,,LOS ANGELES,CA,Operation Hours: MON - FRI 8:00 a.m. - 7:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(323) 766-2360,,,,1000190,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90043,http://egis3.lacounty.gov/health_lms/?p=1000190,publish,34.00312,-118.33232,2018/04/27 15:35:36+00,,,6460947.64556955,1823682.28565481
-118.157710055836,33.8651699676024,71816,LA County Department of Mental Health,727700,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,LA CASA PSYCHIATRIC HEALTH FACILITY,6060 PARAMOUNT BLVD.,,LONG BEACH,CA,Operation Hours: 24 HOURS<br>Walk In Hours: BY REFERRAL ONLY,(562) 630-8672,,,,1000191,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90805,http://egis3.lacounty.gov/health_lms/?p=1000191,publish,33.86517,-118.15771,2018/09/04 16:54:36+00,,,6513791.26068264,1773350.2586944
-118.172700056906,34.1208899667696,71817,LA County Department of Mental Health,727800,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,HATHAWAY SYCAMORES CHILD AND FAMILY SERVICES,840 NORTH AVE. STE. 66,,LOS ANGELES,CA,Operation Hours: MON - FRI 9:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(323) 257-9600,,,,1000192,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90042,http://egis3.lacounty.gov/health_lms/?p=1000192,publish,34.12089,-118.1727,2018/03/28 17:01:52+00,,,6509400.34722039,1866419.47216189
-118.608920055842,34.219789966415,71818,LA County Department of Mental Health,728300,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,TOPANGA WEST GUEST HOME,22115 ROSCOE BLVD.,,CANOGA PARK,CA,Operation Hours: MON - FRI 8:30 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(818) 884-8100,,,,1000193,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91304,http://egis3.lacounty.gov/health_lms/?p=1000193,publish,34.21979,-118.60892,2018/03/07 08:39:55+00,,,6377591.5573608,1902923.63799857
-118.054148457082,34.070358966856,71819,LA County Department of Mental Health,728400,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,PACIFIC CLINICS-ACT-EL MONTE,9864 BALDWIN PLC.,,EL MONTE,CA,Operation Hours: MON - FRI 9:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(626) 433-1311,,,,1000194,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91731,http://egis3.lacounty.gov/health_lms/?p=1000194,publish,34.070359,-118.0541484,2018/03/15 13:18:17+00,,,6545271.67245921,1847989.80692156
-118.150890056329,34.1607799669347,71820,LA County Department of Mental Health,728600,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,FIVE ACRES,867 NORTH FAIR OAKS,,PASADENA,CA,"Operation Hours: MON - FRI 8:30 a.m. - 6:00 p.m.; SAT BY APPOINTMENT ONLY<br>Walk In Hours: CONTACT PROVIDER",(626) 798-6793,,,,1000195,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91103,http://egis3.lacounty.gov/health_lms/?p=1000195,publish,34.16078,-118.15089,2018/09/27 08:53:08+00,,,6516023.22308221,1880925.5333728
-118.102990056881,33.8843199670764,71821,LA County Department of Mental Health,729900,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,COLLEGE HOSPITAL,10802 COLLEGE PLC.,,CERRITOS,CA,Operation Hours: 24 HOURS<br>Walk In Hours: 24 HOURS,(562) 924-9581,,,,1000196,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90703,http://egis3.lacounty.gov/health_lms/?p=1000196,publish,33.88432,-118.10299,2017/02/08 11:03:48+00,,,6530410.8009343,1780297.86290939
-118.292420056002,34.077539966511,71822,LA County Department of Mental Health,730000,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,CHILDREN'S BUREAU OF SOUTHERN CALIFORNIA,3910 OAKWOOD AVE.,,LOS ANGELES,CA,"Operation Hours: MON-THU 8:00 a.m. - 7:00 p.m.; FRI 8:00a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER",(3223) 953-7356,,,,1000197,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90004,http://egis3.lacounty.gov/health_lms/?p=1000197,publish,34.07754,-118.29242,2018/03/28 17:20:09+00,,,6473119.66518871,1850727.49337532
-118.169730056645,34.0137499673473,71823,LA County Department of Mental Health,195801,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,DOROTHY KIRBY,1500 S. MCDONNELL AVE.,,COMMERCE,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: BY REFERRAL ONLY,(323) 981-4301,,,,1000198,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90040,http://egis3.lacounty.gov/health_lms/?p=1000198,publish,34.01375,-118.16973,2018/06/13 09:38:28+00,,,6510233.42101355,1827427.68859707
-118.10227005714,34.5807999660911,71824,LA County Department of Mental Health,730100,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,CHILD BUREAU OF SOUTHERN CA-PALMDALE,1529 EAST PALMDALE BLVD. STE. 210,,PALMDALE,CA,Operation Hours: MON - FRI 8:30 a.m. - 7:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(661) 272-9996,,,,1000199,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",93550,http://egis3.lacounty.gov/health_lms/?p=1000199,publish,34.5808,-118.10227,2018/03/05 13:30:51+00,,,6530887.20614947,2033760.73295115
-117.957310056563,34.0868899674964,71825,LA County Department of Mental Health,730200,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,CHILDREN'S BUREAU OF S CALIFORNIA-SG VALLEY,1515 W. CAMERON AVE. STE 350,,WEST COVINA,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(626) 337-8811,,,,1000200,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",91790,http://egis3.lacounty.gov/health_lms/?p=1000200,publish,34.08689,-117.95731,2020/01/17 15:02:11+00,,,6574596.29228756,1854004.08196647
-118.225450056775,33.9232999672537,71826,LA County Department of Mental Health,730300,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,SCHARP COMPTON,2620 INDUSTRY WAY STE. C,,LYNWOOD,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(310) 537-9780,,,,1000201,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90262,http://egis3.lacounty.gov/health_lms/?p=1000201,publish,33.9233,-118.22545,2018/04/27 15:46:39+00,,,6493273.59633747,1794544.27929839
-118.302800056606,34.0615599666334,71827,LA County Department of Mental Health,731200,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,INST. FOR MULTICULTURAL COUNSELING & EDUCATION SERVICES,3580 WILSHIRE BLVD. STE. 2000,,LOS ANGELES,CA,Operation Hours: MON - FRI 9:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(213) 381-1250,,,,1000202,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90010,http://egis3.lacounty.gov/health_lms/?p=1000202,publish,34.06156,-118.3028,2018/03/29 07:25:40+00,,,6469958.88312447,1844921.39803214
-118.534150056261,34.381659966375,71828,LA County Department of Mental Health,731900,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,EL DORADO-SANTA CLARITA,24625 NEWHALL AVE,,NEWHALL,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(661) 254-6030,,,,1000204,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91350,http://egis3.lacounty.gov/health_lms/?p=1000204,publish,34.38166,-118.53415,2016/05/30 18:53:23+00,,,6400507.60929763,1961701.79472023
-118.449980055567,34.2005499662994,71829,LA County Department of Mental Health,732000,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,SAN FERNANDO VALLEY CMHC-TRANSITIONAL YOUTH,14535 SHERMAN CIRCLE,,VAN NUYS,CA,Operation Hours: MON - FRI 8:30 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(818) 901- 4854,,,,1000205,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91405,http://egis3.lacounty.gov/health_lms/?p=1000205,publish,34.20055,-118.44998,2018/03/07 08:45:07+00,,,6425607.98560597,1895668.84378114
-118.450620056081,34.2005099664171,71830,LA County Department of Mental Health,732200,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,SAN FERNANDO VALLEY CMHC-HOMEBOUND,14600  SHERMAN WAY STE. 100D,,VAN NUYS,CA,Operation Hours: MON - FRI 8:30 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(818) 374-6901,,,,1000206,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91405,http://egis3.lacounty.gov/health_lms/?p=1000206,publish,34.20051,-118.45062,2018/03/07 08:50:37+00,,,6425414.40200363,1895655.15417598
-118.290750056418,33.8551699675251,71831,LA County Department of Mental Health,732900,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,SSG - OTTP,"19401 S VERMONT AVE STE A200, A205, B203, D200, F101, L102",,TORRANCE,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(310) 323-6887,,,,1000208,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90502,http://egis3.lacounty.gov/health_lms/?p=1000208,publish,33.85517,-118.29075,2019/07/19 14:23:37+00,,,6473391.29751948,1769801.12307614
-118.134730056398,34.1437799664877,71832,LA County Department of Mental Health,733000,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,FOOTHILL FAMILY SERVICES-PASADENA,118 SOUTH OAK KNOLL AVE.,,PASADENA,CA,"Operation Hours: MON - THURS 8:00 a.m. - 8:00 p.m.; FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER",(626) 993-3000,,,,1000209,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91101,http://egis3.lacounty.gov/health_lms/?p=1000209,publish,34.14378,-118.13473,2018/03/15 13:59:12+00,,,6520903.63622163,1874731.9830959
-117.942960056765,34.0679099667621,71833,LA County Department of Mental Health,733100,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,FOOTHILL FAMILY SERVICES-WEST COVINA,"530 W. BADILLO ST.,",,COVINA,CA,"Operation Hours: MON - THURS 8:00 a.m. - 8:00 p.m.; FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER",(626) 993-3000,,,,1000210,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",91722,http://egis3.lacounty.gov/health_lms/?p=1000210,publish,34.06791,-117.94296,2020/06/03 11:46:07+00,,,6578945.20091255,1847099.05509414
-118.183713256725,34.1407828667651,71834,LA County Department of Mental Health,733200,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,HILLSIDES OUTPATIENT,815 COLORADO BLVD. STE 300,,LOS ANGELES,CA,Operation Hours: 24 HOURS<br>Walk In Hours: BY REFERRAL,(323) 254-2274,,,,1000211,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90041,http://egis3.lacounty.gov/health_lms/?p=1000211,publish,34.1407829,-118.1837132,2019/07/31 13:27:42+00,,,6506080.2885718,1873664.76213323
-118.328060055459,33.8455099667676,71835,LA County Department of Mental Health,733500,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,STAR VIEW COMMUNITY SERVICES,370 SOUTH CRENSHAW BLVD. STE. E 100,,TORRANCE,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(310) 787-1500,,,,1000213,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90503,http://egis3.lacounty.gov/health_lms/?p=1000213,publish,33.84551,-118.32806,2016/05/30 18:53:23+00,,,6462051.6049758,1766320.49322639
-118.165730056205,34.1916799664159,71836,LA County Department of Mental Health,733700,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,FIVE ACRES,760 WEST MOUNTAIN VIEW ST.,,ALTADENA,CA,Operation Hours: MON - FRI 7:00 A.M. - 8:00 P.M. <br>Walk In Hours: CONTACT PROVIDER,(626) 798-6793,,,,1000214,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",91001,http://egis3.lacounty.gov/health_lms/?p=1000214,publish,34.19168,-118.16573,2020/03/18 17:02:49+00,,,6511552.38392681,1892177.6585063
-118.552140055522,34.1867799665322,71837,LA County Department of Mental Health,734000,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,VALLEY COORDINATED CHILDREN'S SERVICES,19231 VICTORY BLVD. STE. 110,,RESEDA,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: MON - FRI 8:00 a.m. - 5:00 p.m.,(818) 708-4500,,,,1000215,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91335,http://egis3.lacounty.gov/health_lms/?p=1000215,publish,34.18678,-118.55214,2018/03/07 09:04:03+00,,,6394690.19376713,1890811.75014889
-118.153050056918,34.1573799671446,71838,LA County Department of Mental Health,734100,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,D'VEAL FAMILY & YOUTH SERVICES,855 NORTH ORANGE GROVE BLVD. STE. 207,,PASADENA,CA,Operation Hours: MON - FRI 9:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(626) 796-3453,,,,1000216,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91103,http://egis3.lacounty.gov/health_lms/?p=1000216,publish,34.15738,-118.15305,2018/09/14 11:47:20+00,,,6515367.89827739,1879689.20087172
-118.275926055942,33.8642179672119,71839,LA County Department of Mental Health,734200,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,MASADA HOMES,18333 S. MAIN ST.,,GARDENA,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(310) 715-2020,,,,1000217,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90248,http://egis3.lacounty.gov/health_lms/?p=1000217,publish,33.864218,-118.275926,2019/05/24 08:15:11+00,,,6477901.26520555,1773081.21559732
-118.202070056801,34.1304399664993,71840,LA County Department of Mental Health,734403,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,OPTIMIST YOUTH HOMES,1635 SILVER OAK TERRACE,,LOS ANGELES,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(323) 443-3175,,,,1000219,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90041,http://egis3.lacounty.gov/health_lms/?p=1000219,publish,34.13044,-118.20207,2018/03/29 07:41:24+00,,,6500518.11892189,1869911.4573039
-118.317520055666,34.0374599668721,71841,LA County Department of Mental Health,734800,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,1736 FAMILY CRISIS CENTER,2116 ARLINGTON AVE.,,LOS ANGELES,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(323) 737-3900,,,,1000220,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90018,http://egis3.lacounty.gov/health_lms/?p=1000220,publish,34.03746,-118.31752,2018/04/27 15:51:16+00,,,6465472.83008872,1836164.73870823
-118.10088005768,34.5799799661892,71842,LA County Department of Mental Health,735200,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,PALMDALE DISCOVERY CENTER,1609 EAST PALMDALE STE. G,,PALMDALE,CA,Operation Hours: MON - FRI 8:00 a.m. - 4:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(661) 947-1595,,,,1000221,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,93550,http://egis3.lacounty.gov/health_lms/?p=1000221,publish,34.57998,-118.10088,2016/05/30 18:53:23+00,,,6531305.29422405,2033461.89135723
-118.14680005667,34.1283299672034,71843,LA County Department of Mental Health,735300,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,PACIFIC CLINICS-ARROYO FSP,1020 SOUTH ARROYO PKWY. STE. 100,,PASADENA,CA,Operation Hours: MON - FRI 9:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(626) 403-2794,,,,1000222,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91105,http://egis3.lacounty.gov/health_lms/?p=1000222,publish,34.12833,-118.1468,2016/05/30 18:53:23+00,,,6517243.27904105,1869114.56486881
-118.450831256555,34.2011982660989,71844,LA County Department of Mental Health,735400,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,SAN FERNANDO VALLEY CMHC-YOUTH & FAMILY CENTER,"14624 SHERMAN CIRCLE SUITE 502, 508",,VAN NUYS,CA,"Operation Hours: MON - THURS 9:00 a.m. - 7:00 p.m.; FRI 8:30 a.m. - 5:30 p.m.<br>Walk In Hours: CONTACT PROVIDER",(818) 908-4990,,,,1000223,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91405,http://egis3.lacounty.gov/health_lms/?p=1000223,publish,34.2011983,-118.4508312,2018/03/07 10:47:55+00,,,6425351.66426823,1895905.92270331
-118.449960055571,34.2010299663858,71845,LA County Department of Mental Health,735500,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,SAN FERNANDO VALLEY CMHC-YOUTH CONTACT FCCS,14550 SHERMAN WAY,,VAN NUYS,CA,"Operation Hours: MON - THURS 9:00 a.m. - 7:00 p.m.; FRI 8:30 a.m. - 5:30 p.m.<br>Walk In Hours: CONTACT PROVIDER",(818) 901-4879,,,,1000224,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91405,http://egis3.lacounty.gov/health_lms/?p=1000224,publish,34.20103,-118.44996,2018/10/31 16:50:21+00,,,6425614.81498864,1895843.49566281
-118.384450056332,34.2811099662777,71846,LA County Department of Mental Health,735600,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,"PHOENIX HOUSES OF LOS ANGELES, INC.",11600 ELDRIDGE AVE.,,LAKE VIEW TERRRACE,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(818) 686-3000,,,,1000225,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91342,http://egis3.lacounty.gov/health_lms/?p=1000225,publish,34.28111,-118.38445,2018/06/29 10:26:32+00,,,6445534.59043773,1924903.63144006
-118.412500056229,34.0087899664623,71847,LA County Department of Mental Health,735700,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,DIDI HIRSCH-CULVER PALMS,11133 WASHINGTON BLVD.,,CULVER CITY,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: MON - FRI 8:00 a.m. - 5:00 p.m.,(310) 895-2300,,,,1000226,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90232,http://egis3.lacounty.gov/health_lms/?p=1000226,publish,34.00879,-118.4125,2018/04/25 14:10:47+00,,,6436654.52486455,1825835.73213531
-118.495839255728,34.2007918660747,71848,LA County Department of Mental Health,735800,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,SAN FERNANDO VALLEY CMHC-AB34,16650 SHERMAN WY.,,VAN NUYS,CA,"Operation Hours: MON - FRI 8:00 a.m. - 6:00 p.m.; SAT - SUN 8:00 a.m. - 4:30 p.m.<br>Walk In Hours: CONTACT PROVIDER",(818) 785-0103,,,,1000227,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",91406,http://egis3.lacounty.gov/health_lms/?p=1000227,publish,34.2007919,-118.4958392,2020/02/18 16:39:16+00,,,6411741.88833822,1895822.11315964
-118.283760056677,34.0607299668965,71849,LA County Department of Mental Health,735900,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,DIDI HIRSCH-METRO CENTER,"672 SOUTH LA FAYETTE PARK PLACE, STE. 6",,LOS ANGELES,CA,Operation Hours: MON - FRI 9:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(213) 381-3626,,,,1000228,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90057,http://egis3.lacounty.gov/health_lms/?p=1000228,publish,34.06073,-118.28376,2020/06/05 12:05:49+00,,,6475724.81089705,1844602.52071714
-118.154280056366,34.017089967035,71850,LA County Department of Mental Health,736000,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,ENKI-MARGARITA MENDEZ YOUTH AND FAMILY SERVICES,1000 GOODRICH BLVD.,,COMMERCE,CA,"Operation Hours: MON 9:00 a.m. - 6:00 p.m.; TUES - THURS 9:00 a.m. - 7:00 p.m.<br>Walk In Hours: CONTACT PROVIDER",(323) 832-9765,,,,1000229,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90022,http://egis3.lacounty.gov/health_lms/?p=1000229,publish,34.01709,-118.15428,2018/06/13 09:46:50+00,,,6514917.4264093,1828635.63434389
-118.467486956235,34.2005886663929,71851,LA County Department of Mental Health,736200,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,ASIAN PACIFIC-SFV,15350 SHERMAN WAY STE. 200,,VAN NUYS,CA,Operation Hours: MON - FRI 9:00 a.m. - 5:30 p.m.<br>Walk In Hours: CONTACT PROVIDER,(818) 267-1100,,,,1000230,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,91406,http://egis3.lacounty.gov/health_lms/?p=1000230,publish,34.2005887,-118.4674869,2018/03/08 10:58:55+00,,,6420314.45354214,1895707.08583064
-118.225450056775,33.9232999672537,71852,LA County Department of Mental Health,736500,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,SHIELDS FOR FAMILIES,2620 INDUSTRY WAY STE. A,,LYNWOOD,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(323) 242-5000,,,,1000231,Mental Health Center <br> Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline,90262,http://egis3.lacounty.gov/health_lms/?p=1000231,publish,33.9233,-118.22545,2018/05/17 08:02:19+00,,,6493273.59633747,1794544.27929839
-118.192220056662,33.8186599674898,71853,LA County Department of Mental Health,736700,Health and Mental Health,Mental Health Centers,,LA County Department of Mental Health,STAR VIEW COMMUNITY SERVICES,"4500 E. PACIFIC COAST HWY., STE. 100",,LONG BEACH,CA,Operation Hours: MON - FRI 8:00 a.m. - 5:00 p.m.<br>Walk In Hours: CONTACT PROVIDER,(562) 427-6818,,,,1000232,"Mental Health Center
Do you need help or support? 1-800-854-7771 ACCESS Center 24/7 helpline",90804,http://egis3.lacounty.gov/health_lms/?p=1000232,publish,33.81866,-118.19222,2019/12/19 14:16:37+00,,,6503282.03727855,1756442.34730031
